id,prompt_style,fitness,train_Return_%,train_Sharpe,train_MaxDD_%,test_Return_%,test_Sharpe,test_MaxDD_%,code_path
3,aggressive,-0.42653348556518905,-0.42653348556518905,-0.34751202361879097,-1.2668861821284794,0.43891176330567394,1.2200057751210782,-0.19139567068607866,/root/autodl-tmp/outputs/day19_trade_freq_gld/gen01_codes/strat_003.py
14,aggressive,-0.42653348556518905,-0.42653348556518905,-0.34751202361879097,-1.2668861821284794,0.43891176330567394,1.2200057751210782,-0.19139567068607866,/root/autodl-tmp/outputs/day19_trade_freq_gld/gen01_codes/strat_014.py
20,aggressive,-0.42653348556518905,-0.42653348556518905,-0.34751202361879097,-1.2668861821284794,0.43891176330567394,1.2200057751210782,-0.19139567068607866,/root/autodl-tmp/outputs/day19_trade_freq_gld/gen01_codes/strat_020.py
15,aggressive,-0.42653348556518905,-0.42653348556518905,-0.34751202361879097,-1.2668861821284794,0.43891176330567394,1.2200057751210782,-0.19139567068607866,/root/autodl-tmp/outputs/day19_trade_freq_gld/gen01_codes/strat_015.py
16,aggressive,-0.42653348556518905,-0.42653348556518905,-0.34751202361879097,-1.2668861821284794,0.43891176330567394,1.2200057751210782,-0.19139567068607866,/root/autodl-tmp/outputs/day19_trade_freq_gld/gen01_codes/strat_016.py
17,aggressive,-0.42653348556518905,-0.42653348556518905,-0.34751202361879097,-1.2668861821284794,0.43891176330567394,1.2200057751210782,-0.19139567068607866,/root/autodl-tmp/outputs/day19_trade_freq_gld/gen01_codes/strat_017.py
19,aggressive,-0.42653348556518905,-0.42653348556518905,-0.34751202361879097,-1.2668861821284794,0.43891176330567394,1.2200057751210782,-0.19139567068607866,/root/autodl-tmp/outputs/day19_trade_freq_gld/gen01_codes/strat_019.py
9,aggressive,-0.4332683486938331,-0.4332683486938331,-0.3598487148801689,-0.7749963433685392,0.21969794799802184,0.6261427411604575,-0.20760166658284618,/root/autodl-tmp/outputs/day19_trade_freq_gld/gen01_codes/strat_009.py
10,aggressive,-0.4332683486938331,-0.4332683486938331,-0.3598487148801689,-0.7749963433685392,0.21969794799802184,0.6261427411604575,-0.20760166658284618,/root/autodl-tmp/outputs/day19_trade_freq_gld/gen01_codes/strat_010.py
18,aggressive,-0.4332683486938331,-0.4332683486938331,-0.3598487148801689,-0.7749963433685392,0.21969794799802184,0.6261427411604575,-0.20760166658284618,/root/autodl-tmp/outputs/day19_trade_freq_gld/gen01_codes/strat_018.py
