id,prompt_style,fitness,train_Return_%,train_Sharpe,train_MaxDD_%,test_Return_%,test_Sharpe,test_MaxDD_%,code_path
10,aggressive,3.0410455489248736,0.2680430019717751,0.27730025469530983,-0.49980630782446855,-0.03622051505933632,-0.19924215156040187,-0.21139332397452915,/root/autodl-tmp/outputs/day17_v13_cross_qqq/gen01_codes/strat_010.py
9,aggressive,1.0154201299256345,0.09674920286383712,0.09186709270617974,-0.4563015918373048,0.18441007144682225,0.7563143932357238,-0.18378799424286774,/root/autodl-tmp/outputs/day17_v13_cross_qqq/gen01_codes/strat_009.py
8,aggressive,0.7938734153112192,0.10081615939679614,0.06930572559144231,-1.2260584103796934,0.7320145505242981,1.8015567341411483,-0.1832254094535246,/root/autodl-tmp/outputs/day17_v13_cross_qqq/gen01_codes/strat_008.py
2,aggressive,0.7938734153112192,0.10081615939679614,0.06930572559144231,-1.2260584103796934,0.7320145505242981,1.8015567341411483,-0.1832254094535246,/root/autodl-tmp/outputs/day17_v13_cross_qqq/gen01_codes/strat_002.py
7,aggressive,0.7938734153112192,0.10081615939679614,0.06930572559144231,-1.2260584103796934,0.7320145505242981,1.8015567341411483,-0.1832254094535246,/root/autodl-tmp/outputs/day17_v13_cross_qqq/gen01_codes/strat_007.py
15,aggressive,-0.04349061460570374,-0.04349061460570374,-0.03767696197084381,-0.8626424187899828,-0.17904051435842122,-0.7214440086100641,-0.34555746944598953,/root/autodl-tmp/outputs/day17_v13_cross_qqq/gen01_codes/strat_015.py
17,aggressive,-0.1305762517151452,-0.1305762517151452,-0.046530306979325954,-2.2303330437964286,1.314996594419659,1.6154211983997664,-0.3651258243755118,/root/autodl-tmp/outputs/day17_v13_cross_qqq/gen01_codes/strat_017.py
20,aggressive,-0.1305762517151452,-0.1305762517151452,-0.046530306979325954,-2.2303330437964286,1.314996594419659,1.6154211983997664,-0.3651258243755118,/root/autodl-tmp/outputs/day17_v13_cross_qqq/gen01_codes/strat_020.py
6,aggressive,-0.27114885903680985,-0.27114885903680985,-0.22117078465722262,-1.0911443870301851,0.3337316521846806,1.376974593949476,-0.10558854967780418,/root/autodl-tmp/outputs/day17_v13_cross_qqq/gen01_codes/strat_006.py
13,aggressive,-0.33388039674174796,-0.33388039674174796,-0.26819410197824095,-1.077492841148675,-0.17925986782461406,-0.6907541641583917,-0.3457765363963916,/root/autodl-tmp/outputs/day17_v13_cross_qqq/gen01_codes/strat_013.py
12,aggressive,-0.33388039674174796,-0.33388039674174796,-0.26819410197824095,-1.077492841148675,-0.17925986782461406,-0.6907541641583917,-0.3457765363963916,/root/autodl-tmp/outputs/day17_v13_cross_qqq/gen01_codes/strat_012.py
11,aggressive,-0.3775156988118106,-0.3775156988118106,-0.1783086314507343,-1.8530802194686502,0.008642946718566236,0.01818871875764728,-0.3569746448489175,/root/autodl-tmp/outputs/day17_v13_cross_qqq/gen01_codes/strat_011.py
1,aggressive,-0.37995039481754067,-0.37995039481754067,-0.3401556360706304,-0.9308061101246601,0.5516648890452343,1.6518240039756125,-0.18311687193253157,/root/autodl-tmp/outputs/day17_v13_cross_qqq/gen01_codes/strat_001.py
5,aggressive,-0.40527551703465,-0.40527551703465,-0.19929869533990494,-1.3563596192942118,0.36882014289370274,0.7556508971098792,-0.3668215022264887,/root/autodl-tmp/outputs/day17_v13_cross_qqq/gen01_codes/strat_005.py
16,aggressive,-0.5348103483695594,-0.5348103483695594,-0.376594575042433,-1.1362623007826422,0.20246222442587897,0.655690761422484,-0.27241790026386603,/root/autodl-tmp/outputs/day17_v13_cross_qqq/gen01_codes/strat_016.py
18,aggressive,-0.5782430829316436,-0.5782430829316436,-0.2194229039063851,-1.969609970719166,0.7720871312195523,1.3292854606737323,-0.22551342794125961,/root/autodl-tmp/outputs/day17_v13_cross_qqq/gen01_codes/strat_018.py
19,aggressive,-0.6155105369361263,-0.6155105369361263,-0.2759061356974834,-1.4613593455548912,1.0974163103430183,1.6828182219219043,-0.36417900069569686,/root/autodl-tmp/outputs/day17_v13_cross_qqq/gen01_codes/strat_019.py
