id,prompt_style,fitness,train_Return_%,train_Sharpe,train_MaxDD_%,test_Return_%,test_Sharpe,test_MaxDD_%,code_path
24,aggressive,4.6974650611390825,0.9910283821605553,0.3706436678978527,-1.4380347369792212,-0.04787519009584503,-0.07888393210067979,-0.8015125762974473,/root/autodl-tmp/outputs/day30_iwm_improved/gen01_codes/strat_024.py
30,aggressive,4.6974650611390825,0.9910283821605553,0.3706436678978527,-1.4380347369792212,-0.04787519009584503,-0.07888393210067979,-0.8015125762974473,/root/autodl-tmp/outputs/day30_iwm_improved/gen01_codes/strat_030.py
1,aggressive,-0.3987057047047274,-0.3987057047047274,-0.22718203442278131,-1.1251957900497267,0.2368547458968096,0.4806749124861766,-0.5486510835028491,/root/autodl-tmp/outputs/day30_iwm_improved/gen01_codes/strat_001.py
9,aggressive,-0.4458857906170597,-0.4458857906170597,-0.2475790141920418,-1.4121115074263169,0.34400590863401886,0.691092331993266,-0.3570605955423023,/root/autodl-tmp/outputs/day30_iwm_improved/gen01_codes/strat_009.py
8,aggressive,-0.4458857906170597,-0.4458857906170597,-0.2475790141920418,-1.4121115074263169,0.34400590863401886,0.691092331993266,-0.3570605955423023,/root/autodl-tmp/outputs/day30_iwm_improved/gen01_codes/strat_008.py
17,aggressive,-0.4458857906170597,-0.4458857906170597,-0.2475790141920418,-1.4121115074263169,0.34400590863401886,0.691092331993266,-0.3570605955423023,/root/autodl-tmp/outputs/day30_iwm_improved/gen01_codes/strat_017.py
15,aggressive,-0.4458857906170597,-0.4458857906170597,-0.2475790141920418,-1.4121115074263169,0.34400590863401886,0.691092331993266,-0.3570605955423023,/root/autodl-tmp/outputs/day30_iwm_improved/gen01_codes/strat_015.py
18,aggressive,-0.4458857906170597,-0.4458857906170597,-0.2475790141920418,-1.4121115074263169,0.34400590863401886,0.691092331993266,-0.3570605955423023,/root/autodl-tmp/outputs/day30_iwm_improved/gen01_codes/strat_018.py
28,aggressive,-0.4458857906170597,-0.4458857906170597,-0.2475790141920418,-1.4121115074263169,0.34400590863401886,0.691092331993266,-0.3570605955423023,/root/autodl-tmp/outputs/day30_iwm_improved/gen01_codes/strat_028.py
13,aggressive,-1.319047091687622,-1.319047091687622,-0.7394622534920152,-1.8727965731092477,-0.002579731722536962,-0.00526741557653564,-0.7480202679211456,/root/autodl-tmp/outputs/day30_iwm_improved/gen01_codes/strat_013.py
12,aggressive,-1.319047091687622,-1.319047091687622,-0.7394622534920152,-1.8727965731092477,-0.002579731722536962,-0.00526741557653564,-0.7480202679211456,/root/autodl-tmp/outputs/day30_iwm_improved/gen01_codes/strat_012.py
11,aggressive,-1.319047091687622,-1.319047091687622,-0.7394622534920152,-1.8727965731092477,-0.002579731722536962,-0.00526741557653564,-0.7480202679211456,/root/autodl-tmp/outputs/day30_iwm_improved/gen01_codes/strat_011.py
10,aggressive,-1.319047091687622,-1.319047091687622,-0.7394622534920152,-1.8727965731092477,-0.002579731722536962,-0.00526741557653564,-0.7480202679211456,/root/autodl-tmp/outputs/day30_iwm_improved/gen01_codes/strat_010.py
6,aggressive,-1.319047091687622,-1.319047091687622,-0.7394622534920152,-1.8727965731092477,-0.002579731722536962,-0.00526741557653564,-0.7480202679211456,/root/autodl-tmp/outputs/day30_iwm_improved/gen01_codes/strat_006.py
7,aggressive,-1.319047091687622,-1.319047091687622,-0.7394622534920152,-1.8727965731092477,-0.002579731722536962,-0.00526741557653564,-0.7480202679211456,/root/autodl-tmp/outputs/day30_iwm_improved/gen01_codes/strat_007.py
19,aggressive,-1.319047091687622,-1.319047091687622,-0.7394622534920152,-1.8727965731092477,-0.002579731722536962,-0.00526741557653564,-0.7480202679211456,/root/autodl-tmp/outputs/day30_iwm_improved/gen01_codes/strat_019.py
26,aggressive,-1.319047091687622,-1.319047091687622,-0.7394622534920152,-1.8727965731092477,-0.002579731722536962,-0.00526741557653564,-0.7480202679211456,/root/autodl-tmp/outputs/day30_iwm_improved/gen01_codes/strat_026.py
