id,prompt_style,fitness,train_Return_%,train_Sharpe,train_MaxDD_%,test_Return_%,test_Sharpe,test_MaxDD_%,code_path
13,aggressive,3.3882112797218036,0.4759422023010266,0.2912269077420777,-0.8450793491334374,0.17437121459959598,0.38199034089614053,-0.4315105821400933,/root/autodl-tmp/outputs/day21_bugrate_verify_gld/gen01_codes/strat_013.py
15,aggressive,3.3882112797218036,0.4759422023010266,0.2912269077420777,-0.8450793491334374,0.17437121459959598,0.38199034089614053,-0.4315105821400933,/root/autodl-tmp/outputs/day21_bugrate_verify_gld/gen01_codes/strat_015.py
6,aggressive,0.0,0.0,,-0.0,0.0,,-0.0,/root/autodl-tmp/outputs/day21_bugrate_verify_gld/gen01_codes/strat_006.py
21,aggressive,0.0,0.0,,-0.0,0.0,,-0.0,/root/autodl-tmp/outputs/day21_bugrate_verify_gld/gen01_codes/strat_021.py
3,aggressive,-0.36427884140014066,-0.36427884140014066,-0.29804264230297794,-0.7734115799953645,0.17741528701779316,0.5137877055410202,-0.24656427726112984,/root/autodl-tmp/outputs/day21_bugrate_verify_gld/gen01_codes/strat_003.py
17,aggressive,-0.42653348556518905,-0.42653348556518905,-0.34751202361879097,-1.2668861821284794,0.43891176330567394,1.2200057751210782,-0.19139567068607866,/root/autodl-tmp/outputs/day21_bugrate_verify_gld/gen01_codes/strat_017.py
16,aggressive,-0.42653348556518905,-0.42653348556518905,-0.34751202361879097,-1.2668861821284794,0.43891176330567394,1.2200057751210782,-0.19139567068607866,/root/autodl-tmp/outputs/day21_bugrate_verify_gld/gen01_codes/strat_016.py
25,aggressive,-0.42653348556518905,-0.42653348556518905,-0.34751202361879097,-1.2668861821284794,0.43891176330567394,1.2200057751210782,-0.19139567068607866,/root/autodl-tmp/outputs/day21_bugrate_verify_gld/gen01_codes/strat_025.py
7,aggressive,-0.4332683486938331,-0.4332683486938331,-0.3598487148801689,-0.7749963433685392,0.21969794799802184,0.6261427411604575,-0.20760166658284618,/root/autodl-tmp/outputs/day21_bugrate_verify_gld/gen01_codes/strat_007.py
12,aggressive,-0.4332683486938331,-0.4332683486938331,-0.3598487148801689,-0.7749963433685392,0.21969794799802184,0.6261427411604575,-0.20760166658284618,/root/autodl-tmp/outputs/day21_bugrate_verify_gld/gen01_codes/strat_012.py
4,aggressive,-0.4332683486938331,-0.4332683486938331,-0.3598487148801689,-0.7749963433685392,0.21969794799802184,0.6261427411604575,-0.20760166658284618,/root/autodl-tmp/outputs/day21_bugrate_verify_gld/gen01_codes/strat_004.py
5,aggressive,-0.4332683486938331,-0.4332683486938331,-0.3598487148801689,-0.7749963433685392,0.21969794799802184,0.6261427411604575,-0.20760166658284618,/root/autodl-tmp/outputs/day21_bugrate_verify_gld/gen01_codes/strat_005.py
20,aggressive,-0.4332683486938331,-0.4332683486938331,-0.3598487148801689,-0.7749963433685392,0.21969794799802184,0.6261427411604575,-0.20760166658284618,/root/autodl-tmp/outputs/day21_bugrate_verify_gld/gen01_codes/strat_020.py
19,aggressive,-0.4332683486938331,-0.4332683486938331,-0.3598487148801689,-0.7749963433685392,0.21969794799802184,0.6261427411604575,-0.20760166658284618,/root/autodl-tmp/outputs/day21_bugrate_verify_gld/gen01_codes/strat_019.py
23,aggressive,-0.4332683486938331,-0.4332683486938331,-0.3598487148801689,-0.7749963433685392,0.21969794799802184,0.6261427411604575,-0.20760166658284618,/root/autodl-tmp/outputs/day21_bugrate_verify_gld/gen01_codes/strat_023.py
24,aggressive,-0.4332683486938331,-0.4332683486938331,-0.3598487148801689,-0.7749963433685392,0.21969794799802184,0.6261427411604575,-0.20760166658284618,/root/autodl-tmp/outputs/day21_bugrate_verify_gld/gen01_codes/strat_024.py
