id,prompt_style,fitness,train_Return_%,train_Sharpe,train_MaxDD_%,test_Return_%,test_Sharpe,test_MaxDD_%,code_path
4,aggressive,4.6974650611390825,0.9910283821605553,0.3706436678978527,-1.4380347369792212,-0.04787519009584503,-0.07888393210067979,-0.8015125762974473,/root/autodl-tmp/outputs/day21_bugrate_verify_iwm/gen01_codes/strat_004.py
30,aggressive,0.0,0.0,,-0.0,0.0,,-0.0,/root/autodl-tmp/outputs/day21_bugrate_verify_iwm/gen01_codes/strat_030.py
28,aggressive,0.0,0.0,,-0.0,0.0,,-0.0,/root/autodl-tmp/outputs/day21_bugrate_verify_iwm/gen01_codes/strat_028.py
29,aggressive,-0.2668319943076931,-0.2668319943076931,-0.2585990070383755,-0.8127069495060146,0.024939972750886226,0.10698164840945779,-0.2393981413109869,/root/autodl-tmp/outputs/day21_bugrate_verify_iwm/gen01_codes/strat_029.py
18,aggressive,-0.4458857906170597,-0.4458857906170597,-0.2475790141920418,-1.4121115074263169,0.34400590863401886,0.691092331993266,-0.3570605955423023,/root/autodl-tmp/outputs/day21_bugrate_verify_iwm/gen01_codes/strat_018.py
6,aggressive,-0.4458857906170597,-0.4458857906170597,-0.2475790141920418,-1.4121115074263169,0.34400590863401886,0.691092331993266,-0.3570605955423023,/root/autodl-tmp/outputs/day21_bugrate_verify_iwm/gen01_codes/strat_006.py
7,aggressive,-0.4458857906170597,-0.4458857906170597,-0.2475790141920418,-1.4121115074263169,0.34400590863401886,0.691092331993266,-0.3570605955423023,/root/autodl-tmp/outputs/day21_bugrate_verify_iwm/gen01_codes/strat_007.py
9,aggressive,-0.4458857906170597,-0.4458857906170597,-0.2475790141920418,-1.4121115074263169,0.34400590863401886,0.691092331993266,-0.3570605955423023,/root/autodl-tmp/outputs/day21_bugrate_verify_iwm/gen01_codes/strat_009.py
27,aggressive,-0.4458857906170597,-0.4458857906170597,-0.2475790141920418,-1.4121115074263169,0.34400590863401886,0.691092331993266,-0.3570605955423023,/root/autodl-tmp/outputs/day21_bugrate_verify_iwm/gen01_codes/strat_027.py
13,aggressive,-1.2563395976069878,-1.2563395976069878,-0.6914051623605882,-1.8834149872372308,0.2892520981411653,0.5760487893708822,-0.4577991516174662,/root/autodl-tmp/outputs/day21_bugrate_verify_iwm/gen01_codes/strat_013.py
5,aggressive,-1.319047091687622,-1.319047091687622,-0.7394622534920152,-1.8727965731092477,-0.002579731722536962,-0.00526741557653564,-0.7480202679211456,/root/autodl-tmp/outputs/day21_bugrate_verify_iwm/gen01_codes/strat_005.py
10,aggressive,-1.319047091687622,-1.319047091687622,-0.7394622534920152,-1.8727965731092477,-0.002579731722536962,-0.00526741557653564,-0.7480202679211456,/root/autodl-tmp/outputs/day21_bugrate_verify_iwm/gen01_codes/strat_010.py
14,aggressive,-1.319047091687622,-1.319047091687622,-0.7394622534920152,-1.8727965731092477,-0.002579731722536962,-0.00526741557653564,-0.7480202679211456,/root/autodl-tmp/outputs/day21_bugrate_verify_iwm/gen01_codes/strat_014.py
26,aggressive,-1.319047091687622,-1.319047091687622,-0.7394622534920152,-1.8727965731092477,-0.002579731722536962,-0.00526741557653564,-0.7480202679211456,/root/autodl-tmp/outputs/day21_bugrate_verify_iwm/gen01_codes/strat_026.py
16,aggressive,-1.319047091687622,-1.319047091687622,-0.7394622534920152,-1.8727965731092477,-0.002579731722536962,-0.00526741557653564,-0.7480202679211456,/root/autodl-tmp/outputs/day21_bugrate_verify_iwm/gen01_codes/strat_016.py
20,aggressive,-1.319047091687622,-1.319047091687622,-0.7394622534920152,-1.8727965731092477,-0.002579731722536962,-0.00526741557653564,-0.7480202679211456,/root/autodl-tmp/outputs/day21_bugrate_verify_iwm/gen01_codes/strat_020.py
