date,open,high,low,close,volume
2010-01-04,8.0349805500,8.0581862700,7.8957462300,7.9073490900,33717736
2010-01-05,7.9421576700,8.0987962800,7.8899448000,8.0581862700,56788935
2010-01-06,8.0465834100,8.0813919900,7.9305548100,7.9479591000,39484800
2010-01-07,7.9653633900,8.0175762600,7.8435333600,7.8957462300,61702789
2010-01-08,7.8319305000,7.8319305000,7.7333061900,7.8029233500,38862703
2010-01-11,8.1220020000,8.1916191600,7.9131505200,7.9595619600,53040219
2010-01-12,7.9189519500,8.3656620600,7.8957462300,8.2844420400,132550764
2010-01-13,8.1800163000,8.2496334600,7.9711648200,8.0233776900,110239053
2010-01-14,8.0291791200,8.1103991400,7.9305548100,8.0523848400,57759243
2010-01-15,8.0639877000,8.1220020000,7.9363562400,7.9943705400,45357929
2010-01-18,7.9479591000,7.9711648200,7.8957462300,7.9595619600,41736268
2010-01-19,7.9769662500,8.1800163000,7.9711648200,8.0349805500,58392062
2010-01-20,8.0523848400,8.0871934200,7.9247533800,7.9305548100,58250697
2010-01-21,7.9073490900,8.0001719700,7.8319305000,7.8377319300,52730792
2010-01-22,7.7217033300,7.9015476600,7.6984976100,7.8493347900,47826556
2010-01-25,7.7739162000,7.8493347900,7.7391076200,7.7681147700,20194553
2010-01-26,7.7681147700,7.7971219200,7.5998733000,7.6288804500,27775617
2010-01-27,7.6404833100,7.6810933200,7.5882704400,7.6230790200,22758134
2010-01-28,7.6404833100,7.6578876000,7.5824690100,7.6114761600,22578031
2010-01-29,7.5998733000,7.6404833100,7.5592632900,7.5882704400,24237964
2010-02-01,7.5592632900,7.5650647200,7.3678161000,7.4432346900,29315296
2010-02-02,7.4838447000,7.5592632900,7.4258304000,7.4374332600,23155660
2010-02-03,7.4664404100,7.5824690100,7.3678161000,7.5650647200,24394349
2010-02-04,7.5360575700,7.5708661500,7.4780432700,7.4896461300,21357242
2010-02-05,7.3910218200,7.4258304000,7.3098018000,7.3736175300,27075536
2010-02-08,7.3852203900,7.4838447000,7.3504118100,7.3678161000,15417603
2010-02-09,7.3678161000,7.4200289700,7.3504118100,7.4026246800,11670445
2010-02-10,7.4316318300,7.4606389800,7.3968232500,7.4490361200,12043129
2010-02-11,7.4548375500,7.5012489900,7.4374332600,7.4664404100,12394212
2010-02-12,7.4896461300,7.5534618600,7.4316318300,7.5476604300,20743376
2010-02-22,7.5708661500,7.5766675800,7.4780432700,7.4954475600,14906616
2010-02-23,7.4954475600,7.5186532800,7.3736175300,7.4490361200,15115171
2010-02-24,7.4142275400,7.5244547100,7.3678161000,7.5186532800,17947980
2010-02-25,7.5128518500,7.6056747300,7.4896461300,7.5708661500,28302103
2010-02-26,7.5534618600,7.5708661500,7.5128518500,7.5418590000,17916428
2010-03-01,7.5360575700,7.5940718700,7.5186532800,7.5766675800,19944764
2010-03-02,7.5766675800,7.5882704400,7.4838447000,7.5128518500,19354856
2010-03-03,7.5128518500,7.5592632900,7.4780432700,7.5360575700,20830010
2010-03-04,7.5360575700,7.5418590000,7.3968232500,7.4142275400,23544208
2010-03-05,7.4258304000,7.4548375500,7.3678161000,7.4258304000,15714326
2010-03-08,7.3910218200,7.4722418400,7.3910218200,7.4548375500,12327399
2010-03-09,7.4548375500,7.5070504200,7.3910218200,7.4722418400,16570142
2010-03-10,7.4664404100,7.5360575700,7.4258304000,7.4548375500,12640180
2010-03-11,7.4664404100,7.5534618600,7.4316318300,7.5070504200,23099646
2010-03-12,7.5128518500,7.5186532800,7.4258304000,7.4374332600,13703660
2010-03-15,7.4258304000,7.4374332600,7.3156032300,7.3446103800,17544636
2010-03-16,7.3388089500,7.3736175300,7.3040003700,7.3446103800,12077469
2010-03-17,7.3620146700,7.4374332600,7.3388089500,7.4374332600,16737838
2010-03-18,7.4432346900,7.4606389800,7.4026246800,7.4258304000,14375778
2010-03-19,7.4200289700,7.4606389800,7.3852203900,7.4606389800,13951449
2010-03-22,7.4490361200,7.4896461300,7.4316318300,7.4548375500,15485822
2010-03-23,7.4606389800,7.5128518500,7.4258304000,7.4316318300,14266243
2010-03-24,7.4432346900,7.4896461300,7.3852203900,7.4084261100,15103125
2010-03-25,7.4142275400,7.4142275400,7.3272060900,7.3388089500,14995753
2010-03-26,7.3388089500,7.4258304000,7.2981989400,7.4084261100,19479652
2010-03-29,7.4316318300,7.5708661500,7.4026246800,7.5012489900,37388522
2010-03-30,7.5128518500,7.5418590000,7.4722418400,7.4954475600,14437673
2010-03-31,7.4954475600,7.5128518500,7.4374332600,7.4490361200,12810791
2010-04-01,7.4548375500,7.5012489900,7.4548375500,7.4896461300,18365085
2010-04-02,7.5418590000,7.5534618600,7.4838447000,7.5302561400,22143189
2010-04-06,7.5766675800,7.5824690100,7.5070504200,7.5302561400,19886313
2010-04-07,7.5186532800,7.5360575700,7.4722418400,7.4896461300,14500713
2010-04-08,7.4780432700,7.4954475600,7.3852203900,7.4026246800,21840657
2010-04-09,7.3968232500,7.4490361200,7.3852203900,7.4316318300,14294613
2010-04-12,7.4548375500,7.4722418400,7.3852203900,7.4026246800,21040084
2010-04-13,7.4084261100,7.5766675800,7.4084261100,7.5708661500,55608222
2010-04-14,7.5882704400,7.5882704400,7.4838447000,7.5244547100,31523978
2010-04-15,7.5244547100,7.6868947500,7.4838447000,7.6752918900,62154766
2010-04-16,7.6752918900,7.6752918900,7.5418590000,7.5650647200,30341311
2010-04-19,7.5186532800,7.5186532800,7.2227803500,7.2459860700,41264456
2010-04-20,7.2691917900,7.3214046600,7.1589646200,7.2053760600,25224783
2010-04-21,7.2169789200,7.2923975100,7.1763689100,7.2865960800,26702316
