date,open,high,low,close,volume
2010-01-04,95.3091560000,95.3091560000,93.8185651300,94.1676626200,4430488
2010-01-05,94.7494917700,95.0320945000,93.6467870000,93.8906011200,3151318
2010-01-06,93.6412457700,93.9238485000,92.1561961300,92.4055514800,3988903
2010-01-07,92.4055514800,92.6438243700,89.7014312400,90.7210175600,4882555
2010-01-08,90.8761720000,90.8761720000,88.7150923000,89.7679260000,3670209
2010-01-11,90.6545228000,91.3748827000,88.9367415000,89.3744986700,2446103
2010-01-12,89.4631583500,92.0786189100,88.9976950300,91.7904749500,3106340
2010-01-13,90.8706307700,91.5134134500,89.2138030000,89.4576171200,3792444
2010-01-14,89.7679260000,93.7576116000,89.7679260000,93.3918904200,4645464
2010-01-15,93.3752667300,96.0738457400,93.3752667300,94.1288740100,4593850
2010-01-18,94.2009100000,95.4532279800,94.1454977000,94.7439505400,2146153
2010-01-19,94.7494917700,95.0320945000,93.9238485000,94.0734617100,1781891
2010-01-20,94.1510389300,94.2840284500,91.8735934000,91.9400881600,2097295
2010-01-21,91.9068407800,93.3032307400,91.7073565000,92.3889277900,1725748
2010-01-22,92.3168918000,92.6992366700,89.7069724700,90.9482079900,2543294
2010-01-25,90.7930535500,92.7047779000,90.0505287300,92.0065829200,2323915
2010-01-26,93.2422772100,94.2951109100,91.2086458000,92.3723041000,3288916
2010-01-27,92.0010416900,92.9707569400,90.6545228000,90.8650895400,1931657
2010-01-28,90.7985947800,94.3948530500,90.5991105000,93.7576116000,3026752
2010-01-29,94.1732038500,94.3117346000,92.9153446400,93.3918904200,3717282
2010-02-01,93.5802922400,93.9681783400,92.5440822300,93.5858334700,2965594
2010-02-02,93.0926640000,94.2009100000,92.1451136700,92.2725619600,1549353
2010-02-03,92.1007838300,93.1480763000,90.9869966000,91.9456293900,2303465
2010-02-04,91.9290057000,93.7853177500,91.5023309900,93.4251378000,2247533
2010-02-05,92.8765560300,95.2426612400,92.5385410000,94.8935637500,2623430
2010-02-08,94.8935637500,97.3039988000,94.4890539600,94.8824812900,3149610
2010-02-09,95.3091560000,96.0461395900,94.4945951900,94.8159865300,1415124
2010-02-10,95.3091560000,95.6360885700,94.5887961000,95.2149550900,639814
2010-02-11,95.1983314000,96.6612161200,95.0875068000,96.0738457400,1494505
2010-02-12,96.4007783100,96.5282266000,95.4199806000,95.9131500700,934640
2010-02-22,95.8632790000,95.9186913000,93.6855756100,93.6911168400,1217808
2010-02-23,93.7853177500,94.4779715000,91.2640581000,92.4000102500,2356213
2010-02-24,92.4055514800,93.4251378000,91.7073565000,93.0483341600,990427
2010-02-25,92.4831287000,94.2009100000,92.4831287000,93.2311947500,1531396
2010-02-26,93.6357045400,93.6357045400,92.3168918000,92.4498813200,1033858
2010-03-01,92.2337733500,92.7878963500,91.9788767700,92.1174075200,2173474
2010-03-02,92.3224330300,92.4221751700,91.3748827000,91.7627688000,1718223
2010-03-03,91.9788767700,92.1174075200,91.3915063900,91.7960161800,1423286
2010-03-04,91.9955004600,92.4554225500,90.8761720000,91.5078722200,1416897
2010-03-05,91.5134134500,91.6796503500,91.0313264400,91.1033624300,977055
2010-03-08,91.1421510400,91.4192125400,90.2112244000,90.4217911400,2325944
2010-03-09,90.4328736000,90.7099351000,90.1558121000,90.4162499100,1234097
2010-03-10,90.4716622100,90.7099351000,90.2666367000,90.6877701800,1181406
2010-03-11,90.7985947800,91.1255273500,90.0893173400,90.3275902300,1351856
2010-03-12,90.3331314600,90.6933114100,89.5407355700,89.7235961600,1219227
2010-03-15,89.7180549300,89.7180549300,87.4960217000,87.9393201000,1580851
2010-03-16,87.9393201000,88.4657369500,87.4960217000,88.0723096200,776413
2010-03-17,88.0944745400,88.9810713400,88.0501447000,88.9422827300,1871093
2010-03-18,88.9810713400,89.4188285100,87.4129032500,87.7786244300,1472662
2010-03-19,88.0390622400,88.2939588200,87.5514340000,87.9725674800,1336163
2010-03-22,88.2385465200,88.4380308000,87.3741146400,87.5514340000,2300846
2010-03-23,87.4461506300,87.8174130400,86.9529811600,87.1524654400,1832990
2010-03-24,87.3187023400,88.5377729400,87.3020786500,88.1886754500,2017566
2010-03-25,88.0501447000,88.0501447000,87.4406094000,87.4960217000,981360
2010-03-26,87.6456349100,89.1473082400,87.5957638400,88.4712781800,2052737
2010-03-29,88.4934431000,89.7513023100,88.1110982300,89.6127715600,3147543
2010-03-30,89.6349364800,89.7457610800,88.3826185000,88.6652212300,1901210
2010-03-31,88.6430563100,89.5573592600,87.8284955000,87.9725674800,1490516
2010-04-01,87.9836499400,88.9367415000,87.9725674800,88.6929273800,2398083
2010-04-02,87.5514340000,87.5514340000,84.0050468000,84.5757934900,15428170
2010-04-06,84.1712837000,84.7752777700,83.8388099000,84.1380363200,5312291
2010-04-07,84.1546600100,84.6977005500,83.7944800600,84.2987319900,4106108
2010-04-08,84.3153556800,84.3208969100,83.1184500000,83.4010527300,3292119
2010-04-09,83.1239912300,83.4509238000,81.8938381700,82.6419042200,5441818
2010-04-12,82.6751516000,82.9965429400,81.3341739400,81.6167766700,3851423
2010-04-13,81.6777302000,83.6670317700,81.4006687000,83.0519552400,5430527
2010-04-14,83.6005370100,83.6005370100,82.1542759800,83.4065939600,4636844
2010-04-15,83.4786299500,83.4786299500,81.4560810000,81.7220600400,4061730
2010-04-16,81.7165188100,82.8469297300,81.3452564000,81.9991215400,2939556
2010-04-19,82.0157452300,82.8690946500,80.8188395500,80.9906176800,4133219
2010-04-20,80.9019580000,80.9019580000,77.6437147600,79.5277329600,4938723
2010-04-21,79.5166505000,82.1265698300,78.5247703300,82.0212864600,6336587
2010-04-22,81.6500240500,82.7028577500,80.9185816900,82.3205128800,3706395
2010-04-23,82.0102040000,82.8968008000,79.2950013000,79.6995110900,6668694
2010-04-26,77.0230970000,77.3444883400,75.8594387000,75.8760623900,10703613
2010-04-27,75.8538974700,75.8538974700,73.5321221000,73.6706528500,5823448
2010-04-28,73.1442360000,73.9200082000,72.5901130000,73.2162719900,2628743
2010-04-29,73.4545448800,74.9506769800,73.4545448800,74.3910127500,3450120
2010-04-30,72.8283858900,72.8283858900,70.7892132500,71.4984906900,8556670
2010-05-04,70.9222027700,71.7921758800,70.3126674700,71.2823827200,2397516
2010-05-05,70.8169194000,72.7231025200,70.5398579000,72.4737471700,3383878
2010-05-06,72.5901130000,72.5901130000,70.5398579000,70.5675640500,2824034
2010-05-07,69.8194980000,72.2410155100,69.5424365000,72.0415312300,3125476
2010-05-10,73.1442360000,75.3607280000,73.1442360000,73.9975854200,6619258
2010-05-11,75.1335375700,75.3607280000,73.6041580900,74.0640801800,3363241
2010-05-12,73.8590546700,74.2524820000,72.0359900000,73.7981011400,2164319
2010-05-13,73.8258072900,75.1944911000,73.8258072900,74.7345690100,2704954
2010-05-14,74.7401102400,75.4216815300,74.2524820000,74.7788988500,1812616
2010-05-17,74.6403681000,74.6403681000,71.8143408000,71.9251654000,1764359
2010-05-18,72.0359900000,72.5734893100,69.9192401400,72.0969435300,2603747
2010-05-19,72.3130515000,72.7009376000,70.9388264600,71.9417890900,1079897
2010-05-20,71.7312223500,73.8812195900,71.4874082300,72.8560920400,2274045
2010-05-21,71.7035162000,74.5849558000,71.1881818100,74.3688478300,2734138
2010-05-24,74.8010637700,75.6377895000,74.4187189000,75.3441043100,2978347
2010-05-25,75.1390788000,75.1390788000,72.4515822500,72.7286437500,2205077
2010-05-26,72.8671745000,73.5099571800,72.1246496800,73.1109886200,1102531
2010-05-27,73.1109886200,73.1109886200,73.1109886200,73.1109886200,0
2010-05-28,73.1109886200,73.1109886200,73.1109886200,73.1109886200,0
2010-05-31,73.9754205000,74.9285120600,73.0777412400,73.0777412400,2354988
2010-06-01,73.0057052500,73.9532555800,72.3130515000,73.4933334900,2352557
2010-06-02,73.4545448800,74.4741312000,72.9502929500,74.3411416800,2188944
2010-06-03,74.8010637700,75.6377895000,73.9200082000,74.8232286900,2494942
2010-06-04,74.7678163900,76.6906232000,74.3688478300,76.5354687600,3003643
2010-06-07,75.9148510000,78.8350792100,75.3607280000,78.1645903800,3812507
2010-06-08,78.1645903800,78.6189712400,77.0230970000,77.6437147600,1439478
2010-06-09,77.6991270600,79.0179398000,77.6215498400,78.3640746600,1805393
2010-06-10,78.3529922000,79.0179398000,77.8709051900,78.3252860500,1178127
2010-06-11,78.4471931100,78.9625275000,76.7792828800,76.8624013300,1957275
2010-06-17,77.1339216000,77.2946172700,75.5325061300,75.6267070400,1252371
2010-06-18,75.3662692300,75.8040264000,72.5956542300,73.2883079800,2010229
2010-06-21,73.3658852000,74.5295435000,72.7009376000,74.4962961200,1895401
2010-06-22,73.8424309800,74.2192346200,72.8117622000,73.2495193700,2077910
2010-06-23,73.1442360000,73.6318642400,72.8228446600,72.9779991000,1281276
2010-06-24,73.0943649300,73.4046738100,71.8586706400,72.0193663100,2434403
2010-06-25,71.9251654000,72.5901130000,71.3876660900,72.3241339600,1901135
2010-06-28,72.1468146000,72.1578970600,70.8224606300,70.9332852300,1481698
2010-06-29,71.2103467300,71.6979749700,69.5479777300,69.9691112100,2778266
2010-06-30,69.8194980000,70.6506825000,69.6255549500,70.5731052800,1782412
2010-07-01,70.8446255500,70.8446255500,70.0965595000,70.3847034600,744969
2010-07-02,70.1242656500,71.5372793000,70.1242656500,70.7504246400,1645270
2010-07-05,70.7504380000,70.9182256000,69.6654115200,70.3645265200,1404074
2010-07-06,70.4148628000,71.6788627200,69.9115000000,71.3656592000,1530643
2010-07-07,71.3656592000,71.8690220000,70.7504380000,71.2090574400,878828
2010-07-08,71.0916061200,71.8690220000,71.0916061200,71.7683494400,851641
2010-07-09,71.9137653600,73.9384024000,71.4271813200,73.3008095200,2737851
2010-07-12,73.1553936000,74.5536236000,73.0155706000,73.1050573200,1783426
2010-07-13,73.1218360800,73.1218360800,71.8746149200,72.4562786000,743911
2010-07-14,72.3723848000,73.3567387200,72.1654467600,72.8421900800,964266
2010-07-15,72.9876060000,74.4976944000,72.9037122000,73.7314643600,1883333
2010-07-16,73.2113228000,75.1352872800,73.0323493600,74.8388625200,3294951
2010-07-19,74.4138006000,76.1755704000,74.3354997200,75.9518536000,1941232
2010-07-20,76.0525261600,76.7851986800,75.3254465600,76.3489509200,2688619
2010-07-21,76.3489509200,78.5245968000,76.3489509200,77.1151809600,2436302
2010-07-22,77.6297296000,77.6297296000,76.5111456000,77.1599243200,1622166
2010-07-23,77.2829685600,78.8713578400,77.2829685600,78.6979773200,3846600
2010-07-26,78.6979773200,79.8557117600,78.4407030000,78.8378003200,2201691
2010-07-27,78.3568092000,79.5201365600,78.3568092000,79.4194640000,2522904
2010-07-28,79.7550392000,79.9955347600,79.1398180000,79.9451984800,2774035
2010-07-29,79.9396055600,80.0346852000,77.8310747200,77.9764906400,4537287
2010-07-30,77.8981897600,77.8981897600,76.9026500000,77.5570216400,2943877
2010-08-02,77.5346499600,81.2427559200,77.5346499600,80.2863666000,4296573
2010-08-03,79.9787560000,80.9854816000,79.4250569200,79.5648799200,1757323
2010-08-04,79.4194640000,80.6499064000,79.2628622400,80.5492338400,1735013
2010-08-05,80.5827913600,83.5302602000,80.5827913600,82.8647027200,4196613
2010-08-06,82.6633576000,83.2226496000,82.3277824000,82.8870744000,2184053
2010-08-09,82.9150390000,85.1354282400,82.9150390000,84.7942601200,3870373
2010-08-10,84.7942601200,85.9016582800,81.9362780000,82.0816939200,2873994
2010-08-11,81.6566320000,83.3345080000,81.6566320000,82.6913222000,1519063
2010-08-12,82.6633576000,84.9564548000,81.7740833200,83.2897646400,3102587
2010-08-13,83.2673929600,84.7103663200,82.9541894400,84.1119238800,1577559
2010-08-16,84.1231097200,85.7338706800,84.1231097200,85.5157468000,2591045
2010-08-17,85.4598176000,87.3893750000,85.2920300000,86.7405962800,3574757
2010-08-18,86.6790741600,87.4844546400,85.1801716000,85.4821892800,3017378
2010-08-19,85.5045609600,86.0750388000,84.1734460000,84.5985079200,3543714
