date,open,high,low,close,volume
2010-01-04,18.0224407200,18.2065065000,17.6903220300,18.1664922000,11721358
2010-01-05,18.1945022100,18.6786752400,17.9784249900,18.5066137500,14743225
2010-01-06,18.5266209000,18.6386609400,18.0864636000,18.1264779000,10429259
2010-01-07,18.0904650300,18.1024693200,17.0981103900,17.2901790300,18683708
2010-01-08,17.2861776000,17.5982891400,17.0100789300,17.3622047700,13747732
2010-01-11,17.6062920000,17.9984321400,17.0861061000,17.4062205000,13888192
2010-01-12,17.2861776000,18.6586680900,17.2621690200,18.6506652300,21228229
2010-01-13,18.2985393900,19.5189755400,18.1664922000,19.4469498000,27538314
2010-01-14,19.4029340700,19.5950027100,19.1468425500,19.3068997500,15084491
2010-01-15,19.2868926000,19.4469498000,18.7266924000,18.9267639000,8486045
2010-01-18,18.8067210000,19.6670284500,18.3825694200,19.6470213000,12414331
2010-01-19,19.5269784000,19.6070070000,19.0067925000,19.0067925000,10168750
2010-01-20,18.9667782000,18.9667782000,18.2265136500,18.2665279500,10267765
2010-01-21,18.3105436800,18.4505937300,17.8463778000,18.2665279500,7566544
2010-01-22,18.0064350000,18.0864636000,17.3862133500,17.6303005800,7803061
2010-01-25,17.6062920000,18.1064707500,17.4902505300,17.6182962900,7427586
2010-01-26,17.6102934300,17.6823191700,17.0380889400,17.5502719800,8934274
2010-01-27,17.5182605400,17.8263706500,17.1861418500,17.3662062000,9586003
2010-01-28,17.4462348000,17.5662777000,17.2021475700,17.2861776000,4452947
2010-01-29,17.2421618700,17.7263349000,17.1501289800,17.3782104900,8608217
2010-02-01,17.4622405200,17.7223334700,16.3858558500,16.8460203000,15843014
2010-02-02,16.8460203000,17.2101504300,16.4618830200,16.5259059000,10221699
2010-02-03,16.4698858800,17.0821046700,16.2778172400,16.8860346000,8894706
2010-02-04,16.8260131500,17.2461633000,16.6899645300,17.2061490000,8043983
2010-02-05,16.9260489000,17.2381604400,16.8060060000,17.0861061000,8017370
2010-02-08,17.0861061000,17.4222262200,16.8940374600,17.2061490000,5294084
2010-02-09,17.0741018100,17.1861418500,16.7659917000,16.9700646300,4925066
2010-02-10,17.0140803600,17.4782462400,17.0100789300,17.3902147800,8621492
2010-02-11,17.1461275500,17.3341947600,17.0901075300,17.1261204000,12184768
2010-02-12,17.1221189700,17.2661704500,16.9660632000,17.0060775000,9479195
2010-02-22,16.9820689200,17.1061132500,16.8060060000,17.0140803600,5744207
2010-02-23,16.9860703500,17.7503434800,16.9660632000,17.5862848500,8573396
2010-02-24,17.4862491000,18.4706008800,17.4062205000,18.3465565500,8723998
2010-02-25,18.8067210000,18.8067210000,18.3065422500,18.3905722800,7240667
2010-02-26,18.3905722800,18.4866066000,18.0464493000,18.4625980200,5403744
2010-03-01,18.4465923000,18.7066852500,18.3265494000,18.4025765700,5856936
2010-03-02,18.3265494000,18.5426266200,18.1264779000,18.3665637000,4849112
2010-03-03,18.2665279500,18.5386251900,18.1464850500,18.4545951600,4376610
