date,open,high,low,close,volume
2010-03-19,0.7487750000,0.7635050000,0.7123182500,0.7162462500,19737326
2010-03-22,0.7500025000,0.7879322500,0.7396915000,0.7879322500,11010362
2010-03-23,0.7733250000,0.8059765000,0.7674330000,0.7991025000,8552214
2010-03-24,0.8000845000,0.8775397500,0.7934560000,0.8431697500,7253024
2010-03-25,0.8430470000,0.8788900000,0.8349455000,0.8565495000,6022514
2010-03-26,0.8457475000,0.8543400000,0.8224250000,0.8408375000,4315433
2010-03-29,0.8434152500,0.9143647500,0.8225477500,0.9029490000,6768558
2010-03-30,0.8960750000,0.9795450000,0.8905512500,0.9697250000,4833058
2010-03-31,0.9682520000,1.0666975000,0.9574500000,1.0644880000,5881164
2010-04-01,1.0691525000,1.1538500000,1.0470575000,1.0628922500,6147886
2010-04-02,1.0458300000,1.1118695000,1.0455845000,1.0862147500,4970156
2010-04-06,1.0986125000,1.1948485000,1.0864602500,1.1948485000,4851636
2010-04-07,1.1946030000,1.2518045000,1.1784000000,1.2508225000,4694537
2010-04-08,1.2275000000,1.2434575000,1.1257402500,1.1257402500,6201852
2010-04-09,1.1045045000,1.2004950000,1.0802000000,1.1901840000,5894276
2010-04-12,1.1663705000,1.1784000000,1.0795862500,1.1151837500,5608177
2010-04-13,1.1005765000,1.1005765000,1.0037267500,1.0037267500,7863741
2010-04-14,0.9870327500,1.0211572500,0.9698477500,1.0017627500,4252674
2010-04-15,0.9979575000,0.9979575000,0.9182927500,0.9599050000,5392971
2010-04-16,0.9421062500,0.9875237500,0.9417380000,0.9596595000,3939987
2010-04-19,0.9510670000,0.9951342500,0.9329000000,0.9451750000,3357242
2010-04-20,0.9532765000,0.9574500000,0.8687017500,0.8954612500,3617104
2010-04-21,0.8825725000,0.9303222500,0.8788900000,0.9245530000,3463982
2010-04-22,0.9144875000,0.9783175000,0.9083500000,0.9596595000,4057484
2010-04-23,0.9525400000,0.9724255000,0.9144875000,0.9206250000,3069443
2010-04-26,0.9206250000,0.9206250000,0.9206250000,0.9206250000,0
2010-04-27,0.8592500000,0.9018442500,0.8554447500,0.8729980000,3350742
2010-04-28,0.8469750000,0.8700520000,0.8065902500,0.8296672500,3072591
2010-04-29,0.8405920000,0.8603547500,0.8162875000,0.8187425000,2079992
2010-04-30,0.8225477500,0.8588817500,0.7733250000,0.8484480000,2672599
2010-05-04,0.8289307500,0.8687017500,0.8224250000,0.8385052500,1910436
2010-05-05,0.8273350000,0.8772942500,0.8224250000,0.8764350000,2323656
2010-05-06,0.8673515000,0.8759440000,0.8225477500,0.8234070000,2527632
2010-05-07,0.7856000000,0.8162875000,0.7842497500,0.7880550000,1811442
2010-05-10,0.7794625000,0.7917375000,0.7266800000,0.7610500000,2253290
2010-05-11,0.7806900000,0.7806900000,0.7242250000,0.7266800000,1731674
2010-05-12,0.7178420000,0.7487750000,0.7018845000,0.7401825000,2034523
2010-05-13,0.7438650000,0.7475475000,0.7031120000,0.7463200000,2055246
2010-05-14,0.7414100000,0.7647325000,0.7242250000,0.7598225000,1800793
2010-05-17,0.7426375000,0.7523347500,0.6996750000,0.6999205000,1840558
2010-05-18,0.6999205000,0.6999205000,0.6999205000,0.6999205000,0
2010-05-19,0.7076537500,0.7696425000,0.7058125000,0.7427602500,3408179
2010-05-20,0.7315900000,0.7642415000,0.7291350000,0.7341677500,2146289
2010-05-21,0.7045850000,0.8049945000,0.7036030000,0.7979977500,3815531
2010-05-24,0.8003300000,0.8453792500,0.7910010000,0.8273350000,3784420
2010-05-25,0.8211975000,0.8297900000,0.7978750000,0.8175150000,2585120
2010-05-26,0.8187425000,0.8246345000,0.7905100000,0.7940697500,1885669
2010-05-27,0.7935787500,0.8243890000,0.7720975000,0.8178832500,2277169
2010-05-28,0.8252482500,0.8297900000,0.7978750000,0.8064675000,1745490
2010-05-31,0.8036442500,0.8128505000,0.7702562500,0.7702562500,1984872
2010-06-01,0.7598225000,0.7622775000,0.7040940000,0.7331857500,2065169
2010-06-02,0.7309762500,0.7573675000,0.7183330000,0.7573675000,1274025
2010-06-03,0.7595770000,0.7803217500,0.7365000000,0.7395687500,1881968
2010-06-04,0.7352725000,0.7622775000,0.7266800000,0.7598225000,1625829
2010-06-07,0.7365000000,0.8132187500,0.7268027500,0.8068357500,3551736
2010-06-08,0.8068357500,0.8086770000,0.7819175000,0.7941925000,2229152
2010-06-09,0.7948062500,0.8408375000,0.7948062500,0.8100272500,3583305
2010-06-10,0.8089225000,0.8405920000,0.8027850000,0.8349455000,2957981
2010-06-11,0.8499210000,0.9077362500,0.8414512500,0.8684562500,4584597
2010-06-17,0.8739800000,0.8771715000,0.7968930000,0.8008210000,3091571
2010-06-18,0.7905100000,0.7976295000,0.7410417500,0.7506162500,2129752
2010-06-21,0.7426375000,0.7718520000,0.7043395000,0.7666965000,5267999
2010-06-22,0.7534395000,0.7838815000,0.7509845000,0.7625230000,2912447
2010-06-23,0.7561400000,0.8033987500,0.7542987500,0.7984887500,3146801
2010-06-24,0.7929650000,0.8085542500,0.7837587500,0.7898962500,2140219
2010-06-25,0.7825312500,0.8003300000,0.7463200000,0.7702562500,2547322
2010-06-28,0.7648552500,0.7788487500,0.7426375000,0.7463200000,2376031
2010-06-29,0.7438650000,0.7517210000,0.6726700000,0.6726700000,4069436
2010-06-30,0.6546257500,0.6732837500,0.6395275000,0.6645685000,2315163
2010-07-01,0.6567125000,0.6687420000,0.6321625000,0.6324080000,2104582
2010-07-02,0.6358450000,0.6383000000,0.5849037500,0.6233245000,2489661
2010-07-05,0.6076125000,0.6123997500,0.5831852500,0.5998792500,1615465
2010-07-06,0.5954602500,0.6259022500,0.5893227500,0.6180462500,1975819
2010-07-07,0.6184145000,0.6315487500,0.6061395000,0.6298302500,1884667
2010-07-08,0.6341265000,0.6370725000,0.6089627500,0.6250430000,1813124
2010-07-09,0.6256387100,0.6513937800,0.6149177000,0.6454787400,2006292
2010-07-12,0.6456019700,0.6531190000,0.6394404700,0.6443696700,1457551
2010-07-13,0.6395637000,0.6395637000,0.6133157100,0.6284730000,1747745
2010-07-14,0.6331557400,0.6407960000,0.6242831800,0.6282265400,1302915
2010-07-15,0.6282265400,0.6332789700,0.6038270000,0.6074006700,1214523
2010-07-16,0.6040734600,0.6118369500,0.5919969200,0.6075239000,1073261
2010-07-19,0.5977887300,0.6282265400,0.5977887300,0.6234205700,1129017
2010-07-20,0.6234205700,0.6454787400,0.6234205700,0.6446161300,1682530
2010-07-21,0.6469575000,0.6629774000,0.6401798500,0.6415353800,2331813
2010-07-22,0.6383314000,0.6489291800,0.6299517600,0.6457252000,1513430
2010-07-23,0.6491756400,0.6611289500,0.6414121500,0.6526260800,1854666
2010-07-26,0.6537351500,0.6589108100,0.6383314000,0.6494221000,1667340
2010-07-27,0.6486827200,0.6486827200,0.6383314000,0.6410424600,1620902
2010-07-28,0.6406727700,0.6587875800,0.6369758700,0.6578017400,2773992
2010-07-29,0.6570623600,0.6680298300,0.6532422300,0.6586643500,2393199
2010-07-30,0.6591572700,0.6598966500,0.6422747600,0.6555836000,1789280
2010-08-02,0.6529957700,0.6900880000,0.6494221000,0.6886092400,2962031
2010-08-03,0.6888557000,0.6909506100,0.6665510700,0.6665510700,2480842
2010-08-04,0.6680298300,0.6739448700,0.6506544000,0.6626077100,1809606
2010-08-05,0.6626077100,0.6796134500,0.6605128000,0.6698782800,2081678
2010-08-06,0.6728358000,0.6839265000,0.6566926700,0.6819548200,2293000
2010-08-09,0.6882395500,0.7069705100,0.6820780500,0.7019180800,3112577
2010-08-10,0.7022877700,0.7061079000,0.6642097000,0.6654420000,2616263
2010-08-11,0.6716035000,0.6740681000,0.6617451000,0.6712338100,1246729
2010-08-12,0.6607592600,0.6716035000,0.6594037300,0.6605128000,1377790
2010-08-13,0.6602663400,0.6776417700,0.6559532900,0.6756700900,1612344
2010-08-16,0.6776417700,0.6927990600,0.6756700900,0.6879930900,1708892
2010-08-17,0.6886092400,0.6950172000,0.6746842500,0.6808457500,2181315
2010-08-18,0.6839265000,0.6861446400,0.6728358000,0.6775185400,1312838
2010-08-19,0.6767791600,0.6797366800,0.6655652300,0.6733287200,1606043
2010-08-20,0.6753004000,0.6759165500,0.6269942400,0.6327860500,3010062
2010-08-23,0.6334022000,0.6393172400,0.6210792000,0.6246528700,2058878
2010-08-24,0.6187378300,0.6369758700,0.6173823000,0.6334022000,1188034
2010-08-25,0.6284730000,0.6321699000,0.6118369500,0.6130692500,1242870
2010-08-26,0.6149177000,0.6208327400,0.6125763300,0.6183681400,794636
2010-08-27,0.6163964600,0.6284730000,0.6126995600,0.6284730000,1020692
2010-08-30,0.6332789700,0.6444929000,0.6288426900,0.6398101600,1302242
2010-08-31,0.6369758700,0.6407960000,0.6287194600,0.6382081700,1345929
2010-09-01,0.6383314000,0.6395637000,0.6124531000,0.6162732300,1632169
2010-09-02,0.6218185800,0.6432606000,0.6161500000,0.6432606000,2168872
2010-09-03,0.6420283000,0.6748074800,0.6407960000,0.6653187700,3743581
2010-09-06,0.6679066000,0.6802296000,0.6435070600,0.6491756400,2147163
2010-09-07,0.6469575000,0.6664278400,0.6467110400,0.6651955400,1425296
2010-09-08,0.6629774000,0.6629774000,0.6491756400,0.6580482000,1250009
2010-09-09,0.6605128000,0.6753004000,0.6507776300,0.6539816100,1862064
2010-09-10,0.6541048400,0.6580482000,0.6309376000,0.6431373700,1482090
2010-09-13,0.6387010900,0.6585411200,0.6161500000,0.6531190000,1166904
2010-09-14,0.6494221000,0.6554603700,0.6356203400,0.6387010900,1077407
2010-09-15,0.6383314000,0.6443696700,0.6099885000,0.6118369500,1384187
2010-09-16,0.6118369500,0.6175055300,0.5940918300,0.5982816500,1145599
2010-09-17,0.5997604100,0.6080168200,0.5986513400,0.6034573100,524929
2010-09-20,0.6093723500,0.6097420400,0.5805365300,0.5823849800,1261034
2010-09-21,0.5887929400,0.5889161700,0.5703084400,0.5730195000,546188
2010-09-27,0.5748679500,0.5817688300,0.5691993700,0.5797971500,561063
