date,open,high,low,close,volume
2010-01-04,16.4590659000,16.5136565000,15.8858646000,15.8858646000,2570498
2010-01-05,15.8995122500,16.0496364000,15.7766834000,15.8722169500,1813008
2010-01-06,15.8312740000,15.8312740000,15.6129116000,15.6129116000,2988682
2010-01-07,15.6893384400,15.7739538700,15.2962861200,15.3263109500,2196627
2010-01-08,15.4218445000,15.6211001900,15.2853680000,15.5392142900,1826762
2010-01-11,15.5692391200,15.7166337400,15.1816458600,15.4737055700,2805767
2010-01-12,15.4737055700,15.8585693000,15.3754424900,15.7957901100,2627191
2010-01-13,15.5446733500,15.9349961400,15.5064599300,15.8230854100,1914806
2010-01-14,15.7493881000,16.3362370500,15.7466585700,16.1069565300,2089834
2010-01-15,16.1151451200,16.3144008100,15.8312740000,16.0769317000,1333905
2010-01-18,16.0441773400,16.2379739700,15.8831350700,16.2215967900,1361231
2010-01-19,16.2134082000,16.2134082000,15.8067082300,15.8067082300,1652799
2010-01-20,15.6947975000,15.7766834000,15.3809015500,15.4000082600,1838764
2010-01-21,15.3672539000,15.6074525400,15.3617948400,15.5064599300,755439
2010-01-22,15.4054673200,15.5665095900,15.0124150000,15.5419438200,1236574
2010-01-25,15.4191149700,15.7684948100,15.3126633000,15.3699834300,966969
2010-01-26,15.4054673200,15.5392142900,15.0151445300,15.0806532500,903831
2010-01-27,15.0806532500,15.3918196700,15.0233331200,15.1898344500,1119365
2010-01-28,15.1871049200,15.7084451500,15.0697351300,15.6074525400,2220701
2010-01-29,15.5856163000,16.0632840500,15.5310257000,15.8449216500,2350068
2010-02-01,15.9622914400,16.1588176000,15.8039787000,16.1315223000,2410793
2010-02-02,16.1588176000,16.1588176000,15.6975270300,15.6975270300,1430695
2010-02-03,15.7384699800,15.7493881000,15.0970304300,15.4354921500,1970960
2010-02-04,15.3672539000,15.9650209700,15.2908270600,15.6129116000,1688844
2010-02-05,15.4464102700,15.7193632700,15.2880975300,15.6129116000,1093792
2010-02-08,15.6129116000,15.7302813900,15.4218445000,15.5119189900,508465
2010-02-09,15.5037304000,15.5119189900,15.2307774000,15.2853680000,1268973
2010-02-10,15.2990156500,15.5282961700,15.2990156500,15.3945492000,615153
2010-02-11,15.3945492000,15.5037304000,15.3126633000,15.3836310800,320139
2010-02-12,15.3617948400,15.6074525400,15.3617948400,15.5774277100,531600
2010-02-22,15.4245740300,15.9104303700,15.4245740300,15.7220928000,702310
2010-02-23,15.7766834000,15.9322666100,15.7084451500,15.8421921200,1338099
2010-02-24,15.8421921200,16.5573289800,15.7766834000,16.4863612000,2174426
2010-02-25,16.5027383800,16.6474034700,16.2161377300,16.4863612000,1268326
2010-02-26,16.4863612000,16.7156417200,16.2679988000,16.2952941000,1475692
2010-03-01,16.3771800000,16.3990162400,16.1042270000,16.2925645700,1850276
2010-03-02,16.1615471300,16.3771800000,16.1315223000,16.2134082000,1059474
2010-03-03,16.1451699500,16.3144008100,14.6248217400,16.1069565300,1026488
2010-03-04,16.0742021700,16.1069565300,15.6811498500,15.8858646000,1574522
2010-03-05,15.8039787000,15.9240780200,15.6947975000,15.6947975000,1070349
2010-03-08,15.6947975000,16.1369813600,15.6702317300,16.1096860600,1142881
2010-03-09,16.0387182800,16.1042270000,15.8312740000,15.9813981500,617482
2010-03-10,15.9622914400,16.0605545200,15.8285444700,15.8694874200,615131
2010-03-11,15.8285444700,15.9431847300,15.6893384400,15.7139042100,709907
2010-03-12,15.6975270300,15.8121672900,15.5583210000,15.6593136100,912826
2010-03-15,15.6320183100,15.6402069000,15.2853680000,15.3126633000,826475
2010-03-16,15.2853680000,15.4491398000,15.0178740600,15.0260626500,994552
2010-03-17,15.0670056000,15.3399586000,14.9250700400,15.3372290700,1886448
2010-03-18,15.3672539000,15.3672539000,15.0178740600,15.0178740600,2677249
2010-03-19,15.0397103000,15.1215962000,14.8704794400,15.0069559400,2044225
2010-03-22,14.9223405100,15.2171297500,14.9196109800,15.1079485500,2211347
2010-03-23,15.1925639800,15.3918196700,15.0069559400,15.1570800900,2397631
2010-03-24,15.1598096200,15.4273035600,15.0369807700,15.4081968500,3019451
2010-03-25,15.4081968500,15.4245740300,15.1761868000,15.2444250500,1339349
2010-03-26,15.1789163300,15.1789163300,14.8759385000,15.0397103000,2335771
2010-03-29,15.0397103000,15.2608022300,14.8786680300,15.1052190200,3007637
2010-03-30,15.1761868000,15.2799089400,15.0178740600,15.0779237200,1718776
2010-03-31,15.0697351300,15.1652686800,14.9086928600,15.0779237200,2285511
2010-04-01,14.9605539300,15.1215962000,14.9605539300,15.0397103000,2020216
2010-04-02,15.0124150000,15.1625391500,14.9605539300,15.1488915000,3509558
2010-04-06,15.1734572700,15.2253183400,14.9851197000,15.0533579500,1439334
2010-04-07,15.0533579500,15.5856163000,15.0506284200,15.5856163000,4291133
2010-04-08,15.5883458300,15.9923162700,15.5282961700,15.8749464800,3552107
2010-04-09,15.8831350700,16.2679988000,15.8831350700,16.2488920900,3262426
2010-04-12,16.2407035000,16.8876021100,16.0905793500,16.8684954000,3853499
2010-04-13,16.8630363400,16.9230860000,16.2679988000,16.6555920600,3212679
2010-04-14,16.6528625300,16.9995128400,16.4863612000,16.9258155300,1818908
2010-04-15,16.9230860000,17.3325155000,16.5955424000,16.7047236000,2162206
2010-04-16,16.6992645400,16.8439296300,16.2980236300,16.5737061600,921577
2010-04-19,16.3498847000,16.7347484300,16.3498847000,16.4863612000,1594683
2010-04-20,16.4863612000,17.4144014000,16.3771800000,17.2861134900,3056422
2010-04-21,17.2861134900,17.5426893100,17.1141531000,17.3325155000,1807426
2010-04-22,17.1960390000,17.4689920000,17.1086940400,17.4689920000,1142918
2010-04-23,17.2124161800,18.8010026400,17.2124161800,18.5608040000,2231828
2010-04-26,18.4243275000,18.9565858500,17.9330121000,18.3096872400,1734522
2010-04-27,18.0967839000,18.4789181000,17.4689920000,18.2878510000,1753855
2010-04-28,18.1240792000,18.7245758000,17.7419450000,18.3287939500,1048047
2010-04-29,18.4761885700,19.2568341500,18.1322677900,18.1923174500,2095212
2010-04-30,18.0148980000,18.4461637400,17.4908282400,17.9603074000,2099559
2010-05-04,17.9848731700,18.4789181000,17.6054685000,18.2878510000,1174832
2010-05-05,18.1759402700,18.6945509700,18.0804067200,18.6181241300,1450359
2010-05-06,18.6563375500,19.1067100000,18.5689925900,18.6181241300,1552237
2010-05-07,18.3970322000,18.5553449400,17.4962873000,17.8920691500,2176048
2010-05-10,17.6054685000,17.9466597500,16.8684954000,17.0213490800,2730691
2010-05-11,17.3325155000,17.4307785800,16.2407035000,16.2952941000,1943180
2010-05-12,16.1096860600,17.0595625000,16.1096860600,16.9176269400,1956745
2010-05-13,16.9176269400,17.4416967000,16.6910759500,17.2833839600,790993
2010-05-14,17.2861134900,17.7965356000,17.1632846400,17.4144014000,1014948
2010-05-17,17.4198604600,17.6054685000,16.9449222400,16.9503813000,1213346
2010-05-18,16.9503813000,17.3488926800,16.7074531300,17.3243269100,986536
2010-05-19,17.1687437000,17.6600591000,17.0595625000,17.4689920000,903820
2010-05-20,17.3707289200,17.6054685000,16.9230860000,17.1305302800,607229
2010-05-21,16.6501330000,17.1278007500,16.5136565000,16.9230860000,1089073
2010-05-24,16.9640289500,17.6054685000,16.9640289500,17.5235826000,905937
2010-05-25,17.4362376400,18.0148980000,17.1960390000,18.0148980000,1073085
2010-05-26,17.6873544000,18.2469080500,17.6327638000,17.8838805600,1006309
2010-05-27,17.8811510300,18.0148980000,17.6873544000,17.9821436400,773379
2010-05-28,17.9821436400,17.9821436400,17.9821436400,17.9821436400,0
2010-05-31,18.1513745000,18.8364865300,18.0148980000,18.3178758300,2347577
2010-06-01,18.2441785200,18.6126650700,18.0148980000,18.5608040000,1283984
2010-06-02,18.3970322000,18.5608040000,17.9603074000,18.3560892500,733042
2010-06-03,18.3697369000,18.5608040000,18.2878510000,18.3424416000,668659
2010-06-04,18.2878510000,18.5253201100,18.1650221500,18.3206053600,435047
2010-06-07,18.0203570600,18.5608040000,18.0203570600,18.3178758300,950619
2010-06-08,18.3479006600,19.1012509400,18.3479006600,18.9429382000,1198132
2010-06-09,19.0985214100,19.1067100000,18.7928140500,19.0193650400,952253
2010-06-10,18.9702335000,19.3387200500,18.3751959600,18.4215979700,2303235
2010-06-11,18.4106798500,18.8282979400,18.3970322000,18.4516228000,1199813
2010-06-17,18.4734590400,18.5198610500,17.1496369900,17.1714732300,3651489
2010-06-18,17.0595625000,17.3325155000,16.8957907000,16.9831356600,2289795
2010-06-21,16.9258155300,17.7419450000,16.9258155300,17.6409523900,1092938
2010-06-22,17.6409523900,17.7419450000,17.4826396500,17.5372302500,412797
2010-06-23,17.5372302500,17.9876027000,17.4717215300,17.8538557300,814369
2010-06-24,17.7446745300,18.0148980000,17.7446745300,17.9357416300,507690
2010-06-25,17.9220939800,18.0067094100,17.3516222100,17.5181235400,407285
2010-06-28,17.5181235400,17.5727141400,17.0677510900,17.1987685300,603541
