date,open,high,low,close,volume
2022-08-19,155.3217600000,157.7078624000,154.8715520000,156.3662425600,12603780
2022-08-22,155.1416768000,156.1771552000,153.3048281600,154.4213440000,15513018
2022-08-23,154.6014272000,155.1326726400,150.8196800000,151.2698880000,22924845
2022-08-24,151.2338713600,152.6205120000,149.4690560000,150.5855718400,18025460
2022-08-25,151.1708422400,153.0527116800,150.5765676800,152.5394745600,17485390
2022-08-26,154.7635020800,156.4923008000,152.6745369600,153.1607616000,24378683
2022-08-29,150.7656550400,152.6655328000,148.5686400000,148.8837856000,25430564
2022-08-30,147.6682240000,148.3525401600,146.0384710400,147.6952364800,18643252
2022-08-31,146.6777664000,151.2518796800,146.3176000000,150.5405510400,26733348
2022-09-01,149.4690560000,149.4690560000,147.0379328000,147.2720409600,15844189
2022-09-02,148.1094278400,148.1094278400,144.9759801600,145.7233254400,15592424
2022-09-05,144.0665600000,144.3817056000,141.4283411200,143.1841523200,22432012
2022-09-06,143.1841523200,145.2821216000,142.5088403200,144.5437804800,14693767
2022-09-07,144.0665600000,144.0755641600,142.2657280000,143.1121190400,14150787
2022-09-08,144.0755641600,145.2821216000,143.0580940800,143.2291731200,14867178
2022-09-09,143.2651897600,145.5522464000,142.5898777600,145.3811673600,20318847
2022-09-13,147.5601740800,148.5416275200,145.5972672000,147.3350700800,22455447
2022-09-14,145.8673920000,146.9749036800,144.9489676800,146.2275584000,14343803
2022-09-15,146.4706707200,149.9192640000,145.9574336000,148.0283904000,24493222
2022-09-16,147.6682240000,148.3795526400,144.7688844800,145.0390092800,17805222
2022-09-19,144.7418720000,148.6856940800,143.6343603200,146.7858163200,17237096
2022-09-20,147.6682240000,149.4330393600,146.0204627200,149.2799686400,18488126
2022-09-21,148.7397190400,149.2619603200,147.0379328000,147.1729952000,12764774
2022-09-22,145.8673920000,146.1285126400,142.7609568000,143.0761024000,18211404
2022-09-23,142.2657280000,144.6248179200,142.1756864000,143.2831980800,12025892
2022-09-26,142.2657280000,147.6592198400,142.0586323200,145.9664377600,21041611
2022-09-27,147.6051948800,154.3313024000,145.8583878400,153.8180652800,35443991
2022-09-28,153.5659488000,155.3577766400,152.6205120000,152.7105536000,24431050
2022-09-29,155.3127558400,155.3397683200,150.8647008000,151.7291001600,17564712
2022-09-30,152.9716742400,154.8715520000,152.0442457600,152.3773996800,16701001
2022-10-10,152.6205120000,153.1607616000,142.8870150400,143.0761024000,25650912
2022-10-11,143.0851065600,144.0755641600,139.4744384000,142.7969734400,16389813
2022-10-12,142.5358528000,142.5358528000,136.8632320000,141.0051456000,24238545
2022-10-13,139.5554758400,140.1767628800,137.3224441600,138.2768851200,19140141
2022-10-14,139.1863052800,144.3366848000,139.1773011200,143.2741939200,22872293
2022-10-17,141.9775948800,142.7159360000,139.8256006400,141.9505824000,14670055
2022-10-18,142.8780108800,144.9489676800,142.2837363200,142.8960192000,13968916
2022-10-19,142.7249401600,142.7249401600,138.6640640000,139.1142720000,17392932
2022-10-20,137.3134400000,141.1852288000,136.8632320000,138.7991264000,16120045
2022-10-21,138.6640640000,138.7811180800,136.4130240000,136.9982944000,16321002
2022-10-24,135.0714041600,135.4315705600,128.0841760000,128.9665836800,34403887
2022-10-25,126.7335520000,130.8034323200,126.5174521600,127.9671219200,20962963
2022-10-26,128.6694464000,131.3706944000,127.8590720000,129.1196544000,17959323
2022-10-27,130.5423116800,130.6233491200,122.9788172800,123.4470336000,36965491
2022-10-28,123.8612249600,126.0312275200,122.6096467200,123.8072000000,25586220
2022-10-31,121.7362432000,122.8167424000,119.1520492800,120.2055360000,22591665
2022-11-01,122.0513888000,128.3813132800,120.1244985600,128.3813132800,39155069
2022-11-02,127.8590720000,131.8028940800,126.1122649600,129.3177459200,31867439
2022-11-03,126.9676601600,127.4088640000,125.7971193600,126.8866227200,19281931
2022-11-04,126.5084480000,136.8632320000,126.3733856000,135.0624000000,47898344
2022-11-07,134.1619840000,137.4935232000,132.9734348800,136.0888742400,22869078
2022-11-08,135.9718201600,137.1063443200,131.5597817600,132.8023558400,23567786
2022-11-09,132.5412352000,134.2070048000,130.6323532800,130.9204864000,15124223
2022-11-10,130.1011078400,131.9649689600,129.3987833600,131.2446361600,17674813
2022-11-11,136.4040198400,136.4130240000,131.9469606400,135.0804083200,36853384
2022-11-14,135.9628160000,139.9336505600,134.9723584000,135.3325248000,28195258
